Natural,GEMORNA,CAI-optimized,LinearDesign (lambda=1),Random
-0.366137549990699,-0.398941807015232,-0.412698412698413,-0.683597867451016,-0.327513235586661
-0.351984114873977,-0.424603174603175,-0.417460305350167,-0.664285690065413,-0.263492069547139
-0.339156614249968,-0.458433741067785,-0.413654618473896,-0.744779104209807,-0.331124485735912
-0.172672672672673,-0.359459450295021,-0.285285285285285,-0.560660651496222,-0.227627636792065
-0.295720727594047,-0.39346846159514,-0.361486486486486,-0.643243256989899,-0.297522536269178
-0.313978502827306,-0.384408602150538,-0.384408602150538,-0.673118263162591,-0.241397857666016
-0.323547409944211,-0.444954128440367,-0.419266073711055,-0.633944963461031,-0.291743123932351
-0.283647805139952,-0.410901467505241,-0.40356394129979,-0.696226427889969,-0.312788253560256
-0.394343428178267,-0.440606072936394,-0.393131325461647,-0.654949519610164,-0.302424236259075
-0.377705627705628,-0.450432913643972,-0.396969683758623,-0.732683982683983,-0.279653673048143
-0.263276827537407,-0.270621477547338,-0.279096053818525,-0.475706197447696,-0.162146896965759
-0.302178642588763,-0.488235307415065,-0.368191721132898,-0.717864923747277,-0.322222208924802
-0.414782626387,-0.397391322039174,-0.39043477376302,-0.672753640879754,-0.277971018915591
-0.34390806000808,-0.370574705628143,-0.318390804597701,-0.68896554530352,-0.282528739139949
-0.27857143664486,-0.348412690339265,-0.322751322751323,-0.611904769978193,-0.251587297550585
-0.232567052731569,-0.405747132283058,-0.320689643479855,-0.656704957457793,-0.279310350673866
-0.346999994913737,-0.389333343505857,-0.343666661580403,-0.59766667683919,-0.236666666666667
-0.329471557120965,-0.446951207106675,-0.386788624088937,-0.698780462993837,-0.31361789238162
-0.151851851851852,-0.0555555555555556,-0.199259256433557,-0.394814809163411,-0.165185179533781
-0.331321847849876,-0.386494252873563,-0.325574721413095,-0.713218382035178,-0.324712643678161
-0.26203089834049,-0.391390735213592,-0.337306850003879,-0.612803545482373,-0.258498892878854
-0.372012588213072,-0.439308166503906,-0.41477985502039,-0.66855347831294,-0.328301891590811
-0.269019601859298,-0.167450983384076,-0.352156874712776,-0.582352941176471,-0.226666663674747
-0.390358118314716,-0.474380156882209,-0.47768593359913,-0.729476550393851,-0.293112951861923
-0.377777791617948,-0.435147378450077,-0.405895691609977,-0.68843538798983,-0.28888889234893
-0.392342335469014,-0.397072078945399,-0.393243256989899,-0.727702716449358,-0.31824325011657
-0.266423357664234,-0.378345498783455,-0.355474467405146,-0.659124072740837,-0.27177614829256
-0.225525520943307,-0.424024014859586,-0.323123118540904,-0.677177177177177,-0.274474479056693
-0.27683615819209,-0.200282490186099,-0.275423728813559,-0.562711855785994,-0.238700564971751
-0.295652180231381,-0.321739117798104,-0.335817799064683,-0.560662500606559,-0.248240168790638
-0.253066670735677,-0.167466664632161,-0.292533325195312,-0.575733317057291,-0.24159999593099
-0.504566210045662,-0.514155244174068,-0.476940625334438,-0.815981721224849,-0.399543378995434
-0.292903219243531,-0.289462378717237,-0.336989240748908,-0.62774192235803,-0.285806438487062
-0.27091294792807,-0.445435250640673,-0.401486212534002,-0.660721894282444,-0.302972392671427
-0.324193544285272,-0.333333333333333,-0.336021505376344,-0.681720446514823,-0.272043002549038
-0.395299145299145,-0.438461531940688,-0.351709414751102,-0.66367522671691,-0.315811972332816
-0.390338178993998,-0.45458936460928,-0.366425113401551,-0.703623158920213,-0.270289858758159
-0.299171842650104,-0.392753616870066,-0.369358165417151,-0.677225685514524,-0.271014480116944
-0.309941520467836,-0.400292379814281,-0.365789469222576,-0.680994134200246,-0.339473679748892
-0.275689223057644,-0.418295724051338,-0.370175430947975,-0.721303227551298,-0.277944865979644
-0.343790856321911,-0.407843130606192,-0.344226579520697,-0.624183006535948,-0.276470591559647
-0.362962962962963,-0.397283935546874,-0.39358023184317,-0.699753071349343,-0.308641975308642
-0.271171174607835,-0.305855862729184,-0.291441427694784,-0.54954954954955,-0.233333329896669
-0.29477912259389,-0.405220889662163,-0.37911647199148,-0.674698795180723,-0.279919666458803
-0.242937853107345,-0.268644063486218,-0.290112985729497,-0.544632776982364,-0.252824858757062
-0.327705614494555,-0.41601730941178,-0.375324662113602,-0.647619074041191,-0.245021638416108
-0.291731270092708,-0.320671830682483,-0.295090431390806,-0.588372085137576,-0.205684750579124
-0.330357142857143,-0.388690464080325,-0.332142845032706,-0.588293650793651,-0.261904761904762
-0.280701754385965,-0.374853792246322,-0.335672523543149,-0.668421070478114,-0.29356725592362
-0.368750004541304,-0.466071446736652,-0.407738095238095,-0.737797600882393,-0.334523814065113
-0.271488469601677,-0.420964366984816,-0.408176094231115,-0.691194994144719,-0.299580699992629
-0.294225717779845,-0.382152246990853,-0.331496071001987,-0.700787401574803,-0.254593175853018
-0.310130723940781,-0.37875817492117,-0.347058813556346,-0.609150306851255,-0.275816998450585
-0.353805782288076,-0.365616805910123,-0.306561687799887,-0.590551181102362,-0.233333337338265
-0.269415812803708,-0.403092793992292,-0.355670103092784,-0.695876288659794,-0.280756003258564
-0.359803929048424,-0.467892141903147,-0.443382337981578,-0.77794116151099,-0.296323533151662
-0.253884719427962,-0.411027568922306,-0.382957401132223,-0.720551378446115,-0.311027565098048
-0.266666666666667,-0.372903212680611,-0.345591391286542,-0.60752688172043,-0.245161290322581
-0.333858259706672,-0.345669283328719,-0.360629905240115,-0.584776910897,-0.26719160905973
-0.321686740859924,-0.396385529912619,-0.35682730310892,-0.62228914437045,-0.284538146482414
-0.414583333333333,-0.219375006357827,-0.367916679382323,-0.637291653951008,-0.259375
-0.439671368666096,-0.48920186360677,-0.435446009389671,-0.768779342723005,-0.330751159381418
-0.432704421709169,-0.535849037410328,-0.42201256901963,-0.780503135057365,-0.345911949685535
-0.227485389040228,-0.302339185748184,-0.284210517392521,-0.562573081568667,-0.214035078796029
-0.245906428286904,-0.360818717911924,-0.34005848845543,-0.676023382889596,-0.26491227624012
-0.21736110581292,-0.149305555555556,-0.305208338631524,-0.544791645473903,-0.198958330684238
-0.305594419821713,-0.376923069809422,-0.367599060485413,-0.671095556868261,-0.294405601519247
-0.366896565755207,-0.407356314823545,-0.389655172413793,-0.718160905509159,-0.255172413793103
-0.290370376021774,-0.459999988697193,-0.358888894540292,-0.683333333333333,-0.2674073961046
-0.288750012715656,-0.386874993642171,-0.321875,-0.59541664123535,-0.292916679382323
-0.275572526849254,-0.39109413981741,-0.365648847196545,-0.601526702026677,-0.273791344717865
-0.262937070050716,-0.357808857808858,-0.323310016196368,-0.577156191383485,-0.273193466079818
-0.249217005650734,-0.374049210175038,-0.368456369011727,-0.574272957957564,-0.258836682210832
-0.249629625862027,-0.428888881353684,-0.381481481481482,-0.67580249927662,-0.284691365559894
-0.195495502368823,-0.27567567911234,-0.227027033900355,-0.54234234921567,-0.262162165598826
-0.208484857732599,-0.342727268103397,-0.327575752951882,-0.556969706217445,-0.265757566509825
-0.266414141414141,-0.358333317920414,-0.354292936999386,-0.665151499738596,-0.246212121212121
-0.342825613800788,-0.350331119091042,-0.317880794701987,-0.544812368767676,-0.261147909606528
-0.323000005086263,-0.432999979654947,-0.34800000508626,-0.643666687011717,-0.25066665649414
-0.214736844782244,-0.122456145704838,-0.29157894201446,-0.577543881064965,-0.244210520961828
-0.338541666666667,-0.495624987284342,-0.450625006357827,-0.741666666666667,-0.362916660308837
-0.229749098473552,-0.363082448214183,-0.36415770062409,-0.619354849647875,-0.286379933784512
-0.339247303624306,-0.401612886818506,-0.358064507925382,-0.660215070170737,-0.234946240660965
-0.339479919866466,-0.446808510638298,-0.398817959688515,-0.69408984894448,-0.29527187121957
-0.321019101800938,-0.380254790028694,-0.332484089391752,-0.619108293213408,-0.245010618950909
-0.245565758568067,-0.17247706888648,-0.326605513919746,-0.613761458557315,-0.234556565590954
-0.182446811216097,-0.327304975360843,-0.321276590333763,-0.566312045915752,-0.25567375345433
-0.356156151573937,-0.470270288599144,-0.43993993993994,-0.745945927617069,-0.318318318318318
-0.290650406504065,-0.408536585365854,-0.376016260162602,-0.635772332912537,-0.268089418488789
-0.332835828486958,-0.391542273374338,-0.349999992408562,-0.597761201621286,-0.277363184079602
-0.316666666666667,-0.488333320617675,-0.392083326975505,-0.736249987284342,-0.370416673024496
-0.221806844075521,-0.150467287342868,-0.304984428429529,-0.579127706842629,-0.218691579278013
-0.157272731896603,-0.254848480224609,-0.253636354388612,-0.544848494096233,-0.199090899843158
-0.179901964524213,-0.381372563979205,-0.290196082171272,-0.59509804669548,-0.210294125126857
-0.269972451790634,-0.337465564738292,-0.308264467013438,-0.562809925762416,-0.263360877339177
-0.410772370129096,-0.547560963204236,-0.479268298885685,-0.823170731707317,-0.373780475399358
-0.281774580335731,-0.473621103117506,-0.411270983213429,-0.688249400479616,-0.326858520507811
-0.154045302505246,-0.313915857605178,-0.302265377106404,-0.512621339470822,-0.215533975644405
-0.227999996609158,-0.368444451226128,-0.291999986436632,-0.559555562337236,-0.200888892279731
-0.246078435112448,-0.375980377197265,-0.348529404284907,-0.651470558316098,-0.272549012128044
-0.3203125,-0.404947916666667,-0.342187484105427,-0.754166682561237,-0.253645837306976
-0.231531526949313,-0.378078082660294,-0.383783792948219,-0.572672663508234,-0.215615624780053
-0.343405268461012,-0.387290167865707,-0.370263774332096,-0.671942475316621,-0.292326142747909
-0.283846146021133,-0.16051281660031,-0.318974362886867,-0.576153838328826,-0.262051274226262
-0.413939381609059,-0.400404034238873,-0.35676768909801,-0.719797955137309,-0.307272739603061
-0.236591482521,-0.371428563780055,-0.33609024086094,-0.663659117275609,-0.294486215538847
-0.33975310149016,-0.447407399872202,-0.412345679012346,-0.703703703703704,-0.322962970498165
-0.285601583928515,-0.468639065292929,-0.408678494966947,-0.701380682649931,-0.312623274161736
-0.283333343713462,-0.444557812749122,-0.365306127639041,-0.70544215611049,-0.311224489795918
-0.230894305841709,-0.33739837398374,-0.283739849803892,-0.558943089430894,-0.221544715447154
-0.346721315644475,-0.39562842363868,-0.346721315644475,-0.596994535519126,-0.268579243310814
-0.385470072428385,-0.5,-0.431837619879306,-0.792735042735043,-0.331410269451955
-0.308035714285714,-0.372619038536435,-0.345535709744408,-0.611904780069985,-0.296428566887265
-0.325727083005626,-0.42102907594685,-0.391275154130837,-0.670022371364653,-0.310514548214222
-0.257870373902497,-0.327314800686306,-0.322685171056676,-0.533796310424801,-0.293055552023428
-0.194907400343153,-0.373611096982602,-0.322222215157968,-0.557407414471657,-0.185648141083894
-0.314682551792689,-0.380357136802067,-0.356944432334294,-0.628571404351127,-0.233333330305796
-0.206759899646252,-0.262237762237762,-0.261538454424807,-0.577389270275622,-0.176456869343222
-0.277916653951009,-0.412916660308838,-0.395833333333333,-0.65791664123535,-0.310000006357829
-0.326893950953628,-0.357575763355602,-0.315151503591826,-0.589393962513314,-0.252651503591826
-0.246728962455583,-0.397196261682243,-0.34174453877957,-0.650155753732841,-0.303115274304541
-0.192171713318488,-0.320707070707071,-0.303787886494336,-0.60959594418304,-0.206565664272116
-0.362121196708293,-0.177525260231712,-0.409090909090909,-0.655050489637586,-0.246969704676156
-0.295199991861979,-0.379199991861979,-0.351199991861979,-0.626933349609373,-0.237066670735677
-0.182592589766891,-0.300370364718967,-0.268888883237486,-0.580370359067563,-0.225925925925926
-0.401449267990923,-0.510144920164836,-0.453623195777193,-0.750724608195575,-0.33961354131284
-0.301728387526524,-0.38197530110677,-0.389382708514178,-0.708641975308642,-0.30962963339723
-0.241421568627451,-0.384558808569814,-0.373529396805108,-0.606617647058824,-0.280392160602642
-0.199509807661468,-0.379411772185681,-0.355392156862745,-0.551470588235294,-0.220588235294118
-0.291282047369541,-0.316410260322766,-0.305641017816005,-0.579999992174979,-0.186666674491687
-0.297163113352818,-0.445626477541371,-0.360283673514147,-0.716075635689088,-0.324349874582132
-0.396969713783788,-0.435537206896736,-0.396694214876033,-0.724793405243843,-0.346556482236245
-0.147186147186147,-0.154545457848223,-0.322943716338187,-0.486147199358255,-0.203896097290567
-0.22,-0.34066665649414,-0.268999989827474,-0.58633331298828,-0.252333323160807
-0.321126767727131,-0.436619718309859,-0.389201885098023,-0.71830985915493,-0.369014077343292
-0.256823273046436,-0.321476503239915,-0.302908263750524,-0.590380299544707,-0.25257271034872
-0.27985348544278,-0.416483505304916,-0.382051293229879,-0.672893761715172,-0.292307703486292
-0.217424238571013,-0.179040407893634,-0.352777770071318,-0.611363651776553,-0.273484856191306
-0.346969696969697,-0.38121213045987,-0.350303025679155,-0.61333331483783,-0.312121212121212
-0.394808743169399,-0.47568307678556,-0.450546431411158,-0.782513644525912,-0.286612026026989
-0.299999993126672,-0.477027033900351,-0.410810797064154,-0.748648634901991,-0.294594601467923
-0.451785723368324,-0.482440494355699,-0.469047637212842,-0.7636904943557,-0.330654757363455
-0.322093017341555,-0.468992248062016,-0.444186040597368,-0.671317817628845,-0.277906964915667
-0.450333353678383,-0.639666646321613,-0.511000010172523,-0.915999959309893,-0.334666671752927
-0.392094017094017,-0.441666660145816,-0.406410249889406,-0.858760670718983,-0.364102551060863
-0.205882352941177,-0.240522870830461,-0.213071885451771,-0.535947712418301,-0.207843132268369
-0.262869195093082,-0.419831223628692,-0.40295358649789,-0.731645543867021,-0.282278487450966
-0.312745094299316,-0.477941176470588,-0.336764690922755,-0.751470603194887,-0.279411764705882
-0.424161087479899,-0.53579418344519,-0.453467554694054,-0.755257284347908,-0.367785221244931
-0.229357798165138,-0.362691126832174,-0.319877671174682,-0.607033639143731,-0.265443434409045
-0.445050511215671,-0.47717171100655,-0.466464634134311,-0.804040404040404,-0.298181830512152
-0.275471693314846,-0.423899380665905,-0.362264141346673,-0.654716971535352,-0.314465408805031
-0.18970588609284,-0.129901960784314,-0.293137251162061,-0.549019607843137,-0.211274502324123
-0.249844227253091,-0.355451708642121,-0.269781926710658,-0.523676031475125,-0.257320867520627
-0.218407967790442,-0.404228855721393,-0.371393042417306,-0.665671656973918,-0.273383088372831
-0.281770825386047,-0.385677099227904,-0.336718757947284,-0.590885400772094,-0.26354165871938
-0.388738752485394,-0.381306313179633,-0.365315308441986,-0.696621594128306,-0.274549552986212
-0.288473515495704,-0.37881619462343,-0.34953270077334,-0.592523354978947,-0.259813088865666
-0.385057471264368,-0.404023006044583,-0.388218408343434,-0.722988523285963,-0.28448275862069
-0.238926181323841,-0.374272937475966,-0.328635333101754,-0.590827754146566,-0.250782994349264
-0.480291955952516,-0.536739674217798,-0.493187340506672,-0.78929438904254,-0.354014598540146
-0.302688167941185,-0.423118263162592,-0.355913962087323,-0.769892456710978,-0.268817204301075
-0.193939388801754,-0.32996632996633,-0.309090919366188,-0.543434322883785,-0.236363626088357
-0.190572385434751,-0.32996632996633,-0.315151510013876,-0.543434322883785,-0.207070707070707
-0.290952373686291,-0.461428578694662,-0.401428585960751,-0.671904790969119,-0.290476190476191
-0.298730153886099,-0.176507931663876,-0.316507926819816,-0.598412698412698,-0.264444454132564
-0.28244575334959,-0.390927015677006,-0.385996049207578,-0.680473372781065,-0.250690332296097
-0.300784301757812,-0.347647064807367,-0.346078431372549,-0.620392144895067,-0.236470585243375
-0.422868211140004,-0.445348843123558,-0.392635670743244,-0.705038736032884,-0.291860476944798
-0.328395061728395,-0.387901249638309,-0.356543194806133,-0.622962970498165,-0.291851844316647
-0.515267175572519,-0.532569982319992,-0.473027974291308,-0.814249363867685,-0.366921111827588
-0.286503079966288,-0.386094075770464,-0.35480572597137,-0.633333358296587,-0.267689149072564
-0.329769398431356,-0.372746337634711,-0.402935004084365,-0.679035626617367,-0.305660383756304
-0.411581912283169,-0.419491525423729,-0.435875714835472,-0.790395445742848,-0.34124294647389
-0.340740740740741,-0.44037037602177,-0.377037048339841,-0.641111133716722,-0.240370376021774
-0.388955817165145,-0.465863453815261,-0.453212845277594,-0.769879505816233,-0.311044164450771
-0.311764698402554,-0.367647058823529,-0.322303921568627,-0.555637247422162,-0.239215682534611
-0.460606045193141,-0.561111103404652,-0.486111111111111,-0.858585858585859,-0.370707078413528
-0.297546012269939,-0.378936611557785,-0.347443750299558,-0.686298580988783,-0.252760733075912
-0.433730170840306,-0.443253956143818,-0.456746025690956,-0.73174600752573,-0.333333333333333
-0.268707482993197,-0.383219954648526,-0.330612251818043,-0.643083914066927,-0.272562351356558
-0.3,-0.37719298245614,-0.345964906926741,-0.59789471542626,-0.270526310435513
-0.293229162693023,-0.448437492052714,-0.329166670640309,-0.623437484105427,-0.25
-0.365517232609891,-0.422988496977707,-0.451149425287356,-0.716379319114244,-0.329310340442876
-0.13875968696535,-0.375968992248062,-0.573643410852713,-0.503100787022317,-0.245736440022786
-0.448095230829148,-0.403095245361326,-0.441666666666667,-0.698095267159598,-0.331666673932755
-0.244989781291937,-0.155419222903885,-0.316768903673791,-0.572801648473446,-0.220654399848421
-0.364772738832416,-0.368181806622129,-0.321590914870753,-0.639772704153349,-0.262121200561523
-0.442293912279133,-0.537634408602151,-0.496774215424785,-0.78279567704833,-0.364516118094057
-0.468333333333333,-0.63766667683919,-0.518666687011717,-0.92266662597656,-0.408999989827473
-0.30022989908854,-0.382068958501706,-0.348505761157506,-0.672873591280531,-0.270804604716683
-0.299688464013215,-0.393769475158498,-0.367912767832153,-0.640186915887851,-0.286292839644483
-0.245742092457421,-0.337712902802328,-0.335766423357664,-0.628223873983044,-0.256131378693591
-0.271873013935392,-0.362539672851562,-0.375873020717073,-0.66031746031746,-0.224761914450025
-0.32690476917085,-0.432619040352957,-0.404047611781529,-0.692857142857143,-0.2754761832101
-0.232034625429095,-0.140259746865277,-0.324675324675325,-0.523809523809524,-0.222510829116359
-0.410502290072506,-0.495433789954338,-0.411415518146672,-0.664840210518333,-0.280365303771137
-0.219918692984232,-0.194715453357231,-0.353658536585366,-0.554065053055923,-0.252845531556664
-0.228930827206786,-0.367295607080997,-0.314150948194588,-0.612578625948921,-0.233018863126167
-0.357017539398015,-0.435087728221512,-0.396491245916711,-0.719590661121389,-0.315497080485023
-0.35024154589372,-0.183091794811009,-0.351449275362319,-0.651932352406966,-0.261594210269944
-0.43679010838638,-0.468148163218556,-0.423703718774111,-0.739506172839506,-0.380740733205536
-0.323983727431879,-0.439024390243902,-0.394308943089431,-0.708943064619854,-0.26869918078911
-0.321705426356589,-0.197674418604651,-0.405813941659853,-0.662403077118155,-0.309689928394879
-0.37956204379562,-0.424330885392905,-0.388077858880779,-0.719221426042616,-0.348175197332153
-0.23333333808685,-0.399376937533464,-0.350155767993389,-0.622118370555271,-0.261682242990654
-0.365833346048991,-0.413333320617675,-0.354999987284342,-0.696666653951008,-0.287916660308838
-0.356249985871491,-0.45069443738019,-0.402777777777778,-0.679629643758137,-0.252083336865458
-0.419221418617414,-0.503649635036496,-0.410705603532255,-0.740389264703085,-0.327007284419669
-0.370802904857625,-0.444768863872888,-0.450364978354051,-0.728223814581431,-0.309245738379856
-0.429359823399559,-0.480794708723525,-0.41346579040123,-0.767770392478958,-0.316335547575623
-0.305357138315836,-0.380952380952381,-0.350892861684161,-0.673214276631673,-0.282440480731782
-0.385866658528645,-0.366133341471352,-0.384533325195312,-0.666399983723957,-0.303199991861979
-0.278021983611278,-0.396336985158396,-0.341025635436341,-0.623443212264623,-0.255311344132755
-0.310730607542272,-0.352739726027397,-0.310273958667772,-0.613242023067386,-0.236757983900096
-0.301162778869155,-0.358527131782946,-0.368217054263566,-0.627131794774252,-0.300387596899225
-0.376960791793522,-0.44632354437136,-0.458578446332145,-0.767401975743909,-0.355882345461377
-0.270720713847392,-0.392792779046136,-0.362162169035491,-0.679729702236414,-0.342342342342342
-0.269791662693023,-0.352083325386047,-0.302083333333333,-0.54479165871938,-0.193750003973643
-0.233639148397183,-0.385932712379945,-0.298165137614679,-0.592048948328792,-0.244036706580299
-0.225589225589226,-0.189225591794409,-0.311447811447812,-0.565993286543822,-0.207744110312927
-0.350617283950617,-0.440740740740741,-0.382716049382716,-0.700740710599921,-0.278518526053721
-0.322222222222222,-0.225925925925926,-0.825925925925926,-0.77037037037037,-0.524444467050058
-0.313832185706313,-0.342403628117914,-0.346485267691059,-0.647619061459218,-0.220634927555006
-0.248275862068966,-0.330574719659212,-0.280459770114943,-0.566666666666667,-0.207011501268409
-0.293532338308458,-0.360447746011154,-0.37213931866546,-0.657711427603194,-0.254228848129955
-0.187755104635848,-0.342516996422592,-0.314965981204494,-0.597619037238918,-0.238095238095238
-0.155208335982428,-0.360416677263045,-0.263194455040826,-0.527083343929712,-0.243749989403618
-0.376750700280112,-0.487675087124692,-0.423809532357863,-0.715406145368303,-0.302240900632712
-0.318666653103298,-0.394444444444444,-0.332666659884982,-0.654888916015625,-0.288666653103298
-0.398165128282086,-0.429969437625428,-0.417737021723287,-0.667889889591694,-0.260550449383003
-0.296453904316496,-0.44018911808095,-0.398817959688515,-0.645626491970485,-0.289834511759151
-0.401808785529716,-0.394315261249393,-0.396899240577558,-0.672868201282904,-0.280878545085897
-0.283744843408403,-0.351028819143035,-0.327366267702706,-0.63703704959571,-0.265226324889885
-0.314550268586979,-0.391798957945807,-0.391005299078722,-0.684127000273849,-0.266931220967931
-0.322754484926631,-0.224550898203593,-0.379640712471541,-0.667664670658683,-0.334530950306417
-0.39016785838907,-0.446043165467626,-0.401199048085748,-0.809112695195405,-0.37505993740164
-0.223809529864598,-0.337301587301587,-0.276984139094277,-0.575396825396826,-0.170634920634921
-0.3097901955629,-0.369230755003459,-0.340559454786748,-0.643822872277462,-0.268997672554494
-0.247648258638284,-0.128220860455909,-0.347443750299558,-0.574642126789366,-0.23946829953808
-0.296969690364161,-0.415584415584416,-0.357142857142857,-0.698268411479468,-0.261471868077398
-0.328423768666979,-0.414211894190587,-0.378552971576227,-0.635142126748726,-0.294573643410853
-0.272486772486773,-0.395767211914061,-0.372222214148788,-0.677513243660093,-0.321693117656405
-0.305701741001062,-0.363157908121745,-0.369298232229132,-0.652192969071237,-0.246929821215178
-0.44037560118196,-0.481220657276995,-0.424647872996441,-0.763145554233603,-0.288967132568359
-0.346586357637582,-0.466265054112936,-0.387951801100888,-0.730923694779117,-0.298393586553244
-0.408115950874658,-0.584637672313745,-0.475652191604391,-0.81304347826087,-0.370434791454368
-0.251304338980412,-0.356231888480806,-0.343188410219936,-0.6,-0.213333328910496
-0.315942036356903,-0.456521739130435,-0.359420297226468,-0.733333348076121,-0.261352649633435
-0.135632186100401,-0.30632183469575,-0.252298859344132,-0.531609195402299,-0.198850565943224
-0.222090726773414,-0.314990132047815,-0.297041432156834,-0.561143984220907,-0.231755424063116
-0.275706210378873,-0.398587587863037,-0.401129943502825,-0.665819200418763,-0.271751403808594
-0.285098027248008,-0.335686268525965,-0.306274503820083,-0.595686250574447,-0.218431375540939
-0.386111123221261,-0.445634932745068,-0.409523797413659,-0.656349182128905,-0.285317466372535
-0.2103092809723,-0.380756024232842,-0.343986249051962,-0.649140872496509,-0.282817879902948
-0.272916674613953,-0.384895841280619,-0.328645825386047,-0.620312492052714,-0.245312492052714
-0.350862064580807,-0.541954040527342,-0.428448293400905,-0.791954040527342,-0.294252877947925
-0.234042553191489,-0.146099293485601,-0.344326235723834,-0.665602826057596,-0.268085100972061
-0.264561408862733,-0.359649122807018,-0.336491233424137,-0.551228091591281,-0.221052631578947
-0.231884057971015,-0.404347820558409,-0.351811588674352,-0.678260858508123,-0.293840574181598
-0.358399983723957,-0.401066650390624,-0.345066650390624,-0.640533325195312,-0.297866658528645
-0.264755832161873,-0.331422518266486,-0.322505294896994,-0.648407630353469,-0.256687901328828
-0.323514204000625,-0.490956072351421,-0.437984496124031,-0.718863080638323,-0.311111115053948
-0.462169304095878,-0.464814806741381,-0.444973536900111,-0.786243418537119,-0.334920630883918
-0.279508205059445,-0.399453543574432,-0.362568297672792,-0.61912569973638,-0.300819667962079
-0.23080808466131,-0.382575757575758,-0.323989906696356,-0.606060606060606,-0.270959603666053
-0.284249078659784,-0.201098906688201,-0.376923082512374,-0.737728915371736,-0.289377289377289
-0.24904214559387,-0.212260542244747,-0.332950197417161,-0.632183908045977,-0.286590050006735
-0.317971005647078,-0.391884049125339,-0.321739130434783,-0.701449275362319,-0.278260869565217
-0.309375007947286,-0.307812492052714,-0.30260415871938,-0.5234375,-0.234375
-0.321031752086821,-0.351984114873977,-0.339682533627465,-0.623015873015873,-0.273809523809524
-0.311466674804685,-0.168266662597656,-0.375733317057291,-0.651199991861979,-0.249866658528646
-0.386349196661086,-0.460634940011159,-0.426349216037324,-0.673015873015873,-0.329523819211927
-0.252736314612241,-0.373383099759988,-0.362437803353836,-0.709452766684157,-0.294029843154831
-0.196690300114048,-0.362411354732286,-0.33096926713948,-0.554373522458629,-0.222458625234329
-0.378571434626504,-0.400000012110147,-0.404761904761905,-0.699603186713321,-0.302380940270802
-0.367647058823529,-0.441666659186868,-0.368137247422162,-0.689705867393343,-0.237745098039216
-0.286021509478167,-0.400268800797,-0.375,-0.6376344003985,-0.313709669215704
-0.239130434782609,-0.405314017033231,-0.365700468348996,-0.579710144927536,-0.218840576024447
-0.357808857808858,-0.26713286357604,-0.367365981593275,-0.696037310264604,-0.330069944297238
-0.47447915871938,-0.620833317438761,-0.457291682561237,-0.93515626589457,-0.395833333333333
-0.253246753246753,-0.407792194581135,-0.336363623152563,-0.594805168383048,-0.238528131922602
-0.285140562248996,-0.427108427606912,-0.383534136546185,-0.649799209043203,-0.293172690763052
-0.305077255956384,-0.405960251427117,-0.356512141280353,-0.669315700236272,-0.304856525614823
-0.23290323236937,-0.336559139784946,-0.304731176232778,-0.587956976121471,-0.249032264627434
-0.371223028901096,-0.453717019060532,-0.384892086330935,-0.676258992805755,-0.305275786694861
-0.206802718493403,-0.303741506978768,-0.311904751524633,-0.55170066989198,-0.225170057647082
-0.396323521931966,-0.440931357589422,-0.386274524763517,-0.728921553667853,-0.325490203558228
-0.351626016260163,-0.396341463414634,-0.358130075098053,-0.645528467690069,-0.26219512195122
-0.371631216495592,-0.480496453900709,-0.437588657893184,-0.710992907801418,-0.337943273233184
-0.192614770459082,-0.140518965121515,-0.295409181636727,-0.496007984031936,-0.200199606889735
-0.220303021055279,-0.293030293782552,-0.275151524399266,-0.578787878787879,-0.239999990752249
-0.276016266365361,-0.132926832369672,-0.296747967479675,-0.54593497175511,-0.219512195121951
-0.360940695296524,-0.427402862985685,-0.382822079648757,-0.699999975036744,-0.259918197288591
-0.2247967448661,-0.140243902439024,-0.339634158746982,-0.609552833122935,-0.260975597350577
-0.285606066385905,-0.377272721492883,-0.356060606060606,-0.635606072165746,-0.294696981256658
-0.242118855163416,-0.133333329390494,-0.285012927782318,-0.532041327897892,-0.189922480620155
-0.302339185748184,-0.349707597877547,-0.309356734069467,-0.589473702057059,-0.264327489841751
-0.268932033896832,-0.443689340140825,-0.338834941580071,-0.684789663765421,-0.297411008174365
-0.518181834995909,-0.530578529210785,-0.471074380165289,-0.783746556473829,-0.34765839379681
-0.467164186695913,-0.562686559572741,-0.467661691542289,-0.860696517412935,-0.386069644149856
-0.293827166773164,-0.339917689193914,-0.331687236519017,-0.61399175698865,-0.288477359975807
-0.229166666666667,-0.470833324250721,-0.414880934215727,-0.671428589593792,-0.32619047164917
-0.193064883784693,-0.393512290596161,-0.368903789477593,-0.698210304482137,-0.298210297654937
-0.199572652833074,-0.324786324786325,-0.297435890915047,-0.59230771839109,-0.242735039474618
-0.342828276663115,-0.402424236259075,-0.375757575757576,-0.691515126854481,-0.272121205956044
-0.307079641516581,-0.334218298087779,-0.325368740565655,-0.601179950005183,-0.234218293586663
-0.3511982504319,-0.479520710465174,-0.435947725715719,-0.713289747051163,-0.324400858162275
-0.248666661580404,-0.418666661580403,-0.358999989827473,-0.70133331298828,-0.29066665649414
-0.405555570968472,-0.378030295323843,-0.331565664272114,-0.694696985109886,-0.285858578152126
-0.368300643621706,-0.429411744759752,-0.415686264536739,-0.672549029580905,-0.248366013071895
